Age,Education,EmploymentLengthYears,MonthlyIncome,Dependents,CreditScore,ExistingLoans,MonthlyDebt,YearsWithBank,HasSavingsAccount,HasCheckingAccount,LoanAmount,LoanTermMonths,InterestRate,LoanDefault,LoanPurposeDescription,Sentiment_Score,EmploymentType_Full-Time,EmploymentType_Part-Time,EmploymentType_Self-Employed,EmploymentType_Unemployed,EmploymentSector_Education,EmploymentSector_Finance,EmploymentSector_Government,EmploymentSector_Healthcare,EmploymentSector_Manufacturing,EmploymentSector_Other,EmploymentSector_Retail,EmploymentSector_Services,EmploymentSector_Technology,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,PropertyOwnership_Own Outright,PropertyOwnership_Own with Mortgage,PropertyOwnership_Rent,LoanPurpose_Car Loan,LoanPurpose_Debt Consolidation,LoanPurpose_Education,LoanPurpose_Home Improvement,LoanPurpose_Home Purchase,LoanPurpose_Medical,LoanPurpose_Personal,LoanPurpose_Vacation,LoanPurpose_Wedding,Sentiment_Neutral,Sentiment_Positive,Sentiment_Unknown
29,2.0,0,886.5562676132243,0,523,2,535.0902838315153,10,1,1,26674.12199373288,120,15.828563706453169,1,Need funding for my education in the past few years.,0.9937805533409119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
24,1.0,1,3346.805115478985,0,572,4,906.0172309533432,6,1,0,20065.50688508056,36,17.449517253668294,1,"I want to consolidate my debts to the people of the United States,"" he said.",0.987982988357544,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
53,1.0,13,7637.914508143769,1,707,3,2124.514954455694,21,1,1,97280.45556334696,360,6.81149616645048,0,Applying for business credit to the lender.,0.9032917618751526,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48,2.0,7,5124.759223215741,0,628,2,1755.9509984283195,24,0,0,12338.369811466511,12,11.331123475843182,1,Applying for financing to cover the costs of the project.,0.9215720891952515,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18,1.0,0,1554.8255036001087,1,546,2,669.9372717010573,0,1,1,79886.52645531652,240,13.728760073892015,0,Applying for business credit to the bank account is not permitted under the Federal Deposit Insurance Corporation Act.,0.9870076775550842,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2.0,5,4490.999096782708,0,619,3,2392.6844969692124,2,0,1,9160.485948290068,24,10.60823891111213,1,Need funds for the next six months.,0.9947971701622009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23,3.0,1,2766.3001195323045,0,554,2,1093.258880159734,2,0,0,32993.34048929409,36,17.01129540433311,0,I need a car loan to buy a vehicle for the next year.,0.9990096092224121,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,4.0,23,12904.174278553854,0,732,0,2150.039726520407,12,0,0,159140.13366820232,120,7.845879931473878,0,Business: unknown,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,2.0,30,2563.1494042592203,0,736,1,979.9486642996332,8,0,0,91364.64400657856,360,8.026976514249803,0,Business: unknown,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,2.0,13,9039.68298803483,2,743,0,2835.095920509024,27,0,1,11831.488174955231,48,5.9531736753427005,0,I need a personal loan for me.,0.9985173344612122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36,3.0,3,7686.623692855833,0,746,1,1700.4212533466532,15,1,1,257551.4877242003,120,7.117483830025764,0,I am applying for a home loan to purchase a home.,0.9946223497390747,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25,2.0,1,7117.984312102415,3,665,2,2161.999228276324,0,1,1,255129.05863680012,120,7.852781110555603,0,"Need mortgage financing for home buyers is under way, and the new rules will allow lenders to charge more for mortgage loans, according to a report from",0.9815053343772888,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23,1.0,4,2846.5789370364123,0,532,3,1114.7374962899323,0,1,1,24117.97853690698,60,16.047269550186655,1,Applying for financing to cover expenses incurred by the government of the project.,0.9647457599639893,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
59,2.0,26,12501.880748488804,2,697,2,4380.169155352808,5,0,0,18467.50465228464,48,8.4351458100974,1,Applying for financing to cover the costs of the project.,0.9215720891952515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
67,1.0,34,7213.414840131774,0,676,2,2029.6829356863725,4,1,0,161164.25686235778,120,8.854775661174708,0,I am applying for a home loan to purchase a new home.,0.9955964684486389,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,1.0,9,11565.633797947978,0,666,2,3802.741228002434,15,0,1,12047.976072618228,24,8.167540956568132,0,Applying for financing to cover the costs of the loan.,0.9323015809059143,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
67,3.0,27,8342.28215492144,3,655,2,2920.8280804607925,6,1,1,10757.9829201877,12,9.104367996695974,1,Need funds for the development of the new game.,0.9969606995582581,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19,3.0,0,1554.2184186125285,0,539,1,795.0373293444871,1,1,1,25684.250556260256,36,14.490481653378207,1,I need a car loan to buy a vehicle for a living.,0.9988601207733154,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
51,2.0,23,6379.896238312325,0,759,2,1253.7416053724658,2,0,1,10373.509464768918,24,4.1556601107495625,0,I need a personal loan for my house.,0.9988744854927063,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19,2.0,0,2931.619692479224,0,632,0,1585.3856552756165,0,0,1,105583.91739162192,180,10.092744047172106,1,I am applying for a home loan to purchase a new home.,0.9955964684486389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
60,1.0,0,4718.94444603979,3,629,2,1435.4862455718446,9,1,1,29229.873276692186,36,13.164016296261629,1,"I need a car loan to buy a vehicle for a living,” he said.",0.9972363114356995,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,3.0,4,13721.46002877144,1,699,2,3792.298566786545,22,0,0,8601.96965032999,12,8.4577414625127,0,Need funds for the project.,0.9833061099052429,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,1.0,3,1774.848127116048,0,540,0,1187.886499218827,4,1,1,28651.890451720785,48,13.920957146475482,1,I need a personal loan for me.,0.9985173344612122,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20,3.0,0,1224.4748186918976,0,517,1,485.3484350129593,2,0,1,18328.03698741037,12,13.404454344441763,1,I need a personal loan for a few months.,0.998241662979126,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34,1.0,9,5421.241828878159,0,592,1,2082.459990015893,2,0,0,28360.01080871316,36,14.24378053664072,1,I need a personal loan for me.,0.9985173344612122,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27,3.0,1,12998.84407484947,1,674,1,3343.4214181769185,3,1,1,21915.28620407709,24,9.298042839051533,1,I need a personal loan for the next two years.,0.9982693195343018,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19,3.0,0,1206.5159976867335,0,480,3,561.3756445303196,1,1,1,136995.4549382916,120,16.68618901116769,1,I am applying for a home loan to purchase a home in the United States.,0.9921103119850159,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22,2.0,1,2335.286279639936,0,643,0,1216.9580054026103,2,1,1,165370.67533980042,360,13.240612839584688,1,Need mortgage financing for the year 2018-19.,0.939520537853241,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
38,3.0,1,10696.971647379058,0,771,1,2103.134141170919,17,0,0,33500.233840276895,48,5.9763650819253336,0,Looking to finance a car because it’s a lot more expensive than the car itself.,0.9922178983688354,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42,4.0,13,13189.494561319842,1,828,0,3208.327170151682,2,0,1,10735.428174029104,60,5.931940807230214,0,"Applying for debt consolidation to reduce the deficit,” he said.",0.6527349948883057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
19,0.0,0,2110.717680545211,0,519,0,809.6533481625193,1,0,1,14890.43664483171,12,18.78825263677913,1,Need funds for the next two weeks.,0.9969537258148193,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1.0,0,3377.605523604725,0,581,2,1815.836944927348,0,1,1,7603.875399096833,48,13.74729246155119,0,"I want to consolidate my debts to the highest bidder, but I don't want to put my money where my mouth is, and I don't want to put",0.9991361498832703,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,1.0,0,23.27790783391126,1,499,1,12.117787112976162,2,1,1,24637.794622476096,36,19.685910000593424,1,Need funds for the project.,0.9833061099052429,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25,3.0,0,11688.52304017979,3,677,3,1992.3639938087715,0,1,1,47297.71579027185,120,10.191951155676229,1,Applying for business credit to the credit card company is a simple one-off.,0.9962654709815979,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49,1.0,19,5778.239779143756,3,608,2,2008.8723250034736,4,1,1,40599.09105939056,36,12.764202610883116,1,Debt Consolidation: unknown,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
64,3.0,35,8188.746850209707,2,669,2,1322.7355755751273,20,1,1,19179.26949798464,12,10.385871828304612,0,Applying for financing to cover the costs of the project.,0.9215720891952515,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25,4.0,2,11268.204653747824,2,803,0,2722.6641940765035,2,1,1,14920.070191043853,36,5.835760285418726,0,Need to refinance existing loans because it's too late.,0.999592125415802,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
39,3.0,14,13949.035281356326,0,774,0,883.3980971389078,0,1,1,17960.200548630102,60,5.343584421803714,0,Applying for financing to cover the cost of the project.,0.9172947406768799,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
69,1.0,11,7066.043777818919,3,705,1,2063.448207180464,18,1,1,21575.1836535444,12,8.137765344539154,0,"Need funds for the project, and we will be working on a couple more projects.",0.9432765245437622,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,2.0,19,8552.05834066603,1,734,2,2899.713619917789,25,1,1,26049.25928741772,36,7.006150640465341,0,Need funds for the project.,0.9833061099052429,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
27,2.0,5,5551.36873495719,1,570,3,1840.0446744413348,9,0,1,32559.10318097285,72,15.30143403771335,1,"Looking to finance a car because it has a lot of internal combustion engine parts, and it’s a good idea to have a car that is a",0.9934804439544678,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
52,2.0,21,9690.71984177294,0,797,1,756.0954985874034,16,0,0,26711.69939744782,48,5.736380567235228,0,Applying for financing to cover the costs of the project.,0.9215720891952515,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,3.0,1,8335.800841462325,0,625,2,3014.0572042222007,4,0,1,30809.388673108893,72,10.373631887901183,0,Looking to finance a car because it is a luxury.,0.9325082302093506,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
69,2.0,22,5377.588964523812,0,694,0,1028.8463572285,17,1,0,5049.8033804767565,12,10.063403671704329,0,I need a personal loan for me to get a job.,0.9991140961647034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,1.0,22,2705.4117371779816,0,730,3,610.2957409103694,13,1,0,11483.37243292736,24,5.672942746597075,0,Applying for financing to cover the costs of the loan and the cost of the loan.,0.9311434626579285,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,0.0,5,2306.273515965875,0,573,0,1059.735889497976,1,1,1,12344.861766358188,36,17.915097356378325,1,Applying for financing to cover the cost of the project.,0.9172947406768799,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
51,3.0,4,10015.114918772088,2,723,1,2855.050201839293,22,1,1,43009.9659090601,24,6.637121456149105,0,Debt Consolidation: unknown,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
55,2.0,0,4731.893266791854,3,573,1,1542.997940930797,15,0,0,27093.33472078467,60,14.301535486120692,1,Need funds for a new project.,0.9936864972114563,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,1.0,4,2109.9223211168664,0,597,3,536.4627094898973,5,1,1,15961.708528053943,24,19.842186878344727,1,Need funds for the next few months.,0.9962524771690369,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,4.0,0,7511.401183221352,2,689,1,1173.9230112713049,8,0,1,72500.54105176378,120,10.687368028022988,0,Need funding for my education in the first place.,0.9949068427085876,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
21,1.0,0,4972.387888538114,0,583,3,2271.299455343875,2,1,1,79533.9899446195,120,14.784946774876644,1,"Seeking financing to start my own medical school, I’d like to see my students, and I would like to see my students, and I would",0.9996296167373657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
62,0.0,1,1894.829349290824,0,539,4,1252.3167326330854,17,1,1,192774.6325175172,360,15.089044567523027,1,I am applying for a home loan to purchase a new home in the UK.,0.9914392232894897,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
38,3.0,18,19359.3111612762,0,691,1,6528.087189949258,4,0,1,21278.689622041853,12,8.73331231313379,0,I need a personal loan for me to get to work.,0.998953104019165,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
64,5.0,9,17127.106759824044,0,730,1,6322.734729392865,21,1,1,34305.57553904245,48,6.733765349756107,0,I need a car loan to buy a vehicle for you.,0.9984639883041382,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19,1.0,0,4683.5078225356365,0,478,1,2585.241883091021,1,1,0,9070.259699496546,36,16.51537839669495,1,Applying for financing to cover the cost of the project.,0.9172947406768799,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
31,3.0,7,11227.267973066737,2,669,1,4054.54215381876,8,1,0,23683.00275343452,48,9.55362907982347,0,Applying for financing to cover the costs of the new project.,0.9287589192390442,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
55,1.0,14,3908.890640603411,0,752,0,473.2591244171322,7,1,0,14787.052755037548,48,3.6665477809770426,0,Need funds for the first time in the history of the game.,0.8249428868293762,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
22,2.0,3,1991.12733343155,0,558,1,685.8840105815647,3,1,1,45448.28303707467,48,19.21111474028857,1,"Applying for auto financing to purchase a car, or to purchase a car that will be used for a loan or a loan.",0.9471959471702576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,1.0,12,15682.026424068305,0,815,2,1056.7185721183369,16,1,0,18427.663545463693,12,5.3635986854608255,0,I need a personal loan for my children.,0.997666597366333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,2.0,0,2601.4338200307684,0,659,1,899.639539010552,3,1,0,11648.21126580297,24,7.590193595675229,0,Applying for financing to cover the costs of the cost of the project.,0.9592718482017517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,3.0,8,11364.31304882731,1,756,1,1955.9045434295572,13,1,0,24432.88655077689,60,3.9481331393482018,0,Applying for student financing for a student loan.,0.9702869653701782,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
51,1.0,22,6239.408696440198,0,666,1,1265.4847296764206,2,0,1,109438.47849186984,360,9.3955841197942,1,Applying for business credit to an investment account.,0.8843376636505127,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
59,3.0,27,5957.456868236899,0,637,3,2945.9277225101887,15,0,1,29200.557303647813,12,13.20669741939751,1,Need to refinance existing loans because it’s not a bad idea.,0.6378865242004395,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
63,1.0,17,5807.861835403296,0,762,1,887.3895365566882,27,1,0,22253.0779420502,24,4.307474207942171,1,Applying for financing to cover the costs of the project.,0.9215720891952515,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,2.0,3,12599.213744656545,1,653,1,2912.547411856568,19,1,1,40807.49770857299,72,8.815608998010193,0,Applying for auto financing to purchase the home.,0.9356524348258972,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
22,2.0,2,1938.257355894149,0,546,2,814.7014945945784,3,1,1,18395.692111827037,48,16.152596553807296,0,Applying for financing to cover the costs of the project.,0.9215720891952515,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
68,3.0,8,10080.076157532756,3,839,1,624.1323037418392,9,0,1,20108.98299286928,36,4.808503427305021,0,Applying for financing to cover the cost of the project.,0.9172947406768799,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,1.0,1,942.3936493735785,0,542,4,408.24444554406006,1,1,0,23764.07746471179,36,17.63741177224821,1,I need a personal loan for my family.,0.9983909130096436,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,4.0,17,9195.135311602891,0,744,1,2723.687885198424,21,0,1,40377.92192954371,120,6.2395597169139485,0,I need an education loan to pursue a career in finance.,0.9976776242256165,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19,2.0,0,3414.572598087275,0,659,1,1003.3373063692842,0,1,1,15726.55923256665,24,10.190034658196208,0,Personal: unknown,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
53,5.0,23,11444.121633729146,0,698,1,2194.0103560766483,0,0,1,15763.233461555188,12,10.61533962314333,0,Applying for financing to cover the cost of the program.,0.9627463221549988,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
64,1.0,13,4878.663269615634,2,753,1,618.4515083335588,28,1,1,19296.80678067966,48,3.961190632834098,0,I need a personal loan for my next project.,0.9988946318626404,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,3.0,17,11993.368384543914,1,714,0,4784.268086654529,11,1,0,5262.341028498611,24,5.947422477819212,0,Applying for financing to cover the cost of the project.,0.9172947406768799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,0.0,3,1269.0751363544632,0,543,1,635.3079770093448,5,1,1,64274.81158098788,120,13.44946255952594,0,Looking to buy a house for my family because I have a few children.,0.9877983927726746,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,3.0,1,10391.500615074134,0,710,3,3931.3305616305306,10,0,1,65131.612151033725,84,7.671919166398281,0,Need funding for my education in the classroom.,0.9975226521492004,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48,3.0,18,6768.313891836092,0,708,0,2092.2392126553605,25,1,0,8724.993403731085,36,7.737775626441024,0,I need a personal loan for my child.,0.9975417852401733,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
56,2.0,30,4593.198030736088,2,764,2,921.2052941741956,3,0,1,27800.05500126665,60,4.640174825260032,1,Applying for auto financing to purchase a car.,0.8946273326873779,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64,2.0,34,2978.446504962643,1,704,2,781.12646297795,13,1,1,15686.535053851589,48,7.673794860542887,0,I want to consolidate my debts to the banks and the government.,0.9960237741470337,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65,2.0,11,2779.7403388597286,0,640,0,1226.7890374658834,5,1,1,25501.687551391235,48,11.99251977419217,0,Applying for financing to cover the costs of the project.,0.9215720891952515,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47,3.0,19,15554.335289425366,0,707,1,3978.701174724435,17,1,1,20579.574035007325,48,8.014106805544523,1,Need funds for the next few months.,0.9962524771690369,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26,3.0,7,11066.14654591621,2,658,2,2472.154575216605,6,1,1,25234.02888696284,24,10.534753115030362,0,I need a personal loan for me to get back on the road to the UK.,0.9985260963439941,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
25,4.0,0,7888.768493397967,0,636,2,2652.912526514445,0,1,0,257371.80983274945,240,12.48516979619844,0,Need mortgage financing for a mortgage is one of the most important things you can do to help your family get back on the way.,0.9979085922241211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
31,2.0,10,6650.497566550777,2,702,1,1151.0192147650716,10,0,0,31840.08879197026,72,7.034971040641784,0,Applying for auto financing to purchase the car.,0.9148255586624146,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
39,2.0,19,12954.885007872936,1,773,2,3066.7231800096474,5,0,0,17787.878402080623,36,5.639061415439693,1,Applying for financing to cover the costs of the new project.,0.9287589192390442,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24,3.0,0,1053.1220362704391,2,557,3,539.5399048176214,6,1,1,10262.098681341487,24,17.225028244790845,1,Need funds for the first time.,0.8434478640556335,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23,2.0,4,1409.9972755822523,0,629,3,362.1902555045513,4,0,0,36495.08973453135,60,13.704696176279016,1,I need an education loan to pursue a career in finance.,0.9976776242256165,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38,3.0,17,10932.978956891482,0,680,3,2973.4330102678277,3,1,1,22554.108216207813,60,10.552371223113036,1,Need funds for the new season.,0.9953953623771667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,2.0,1,8155.693129986314,0,680,1,2248.192441276524,4,1,0,19422.59711565898,24,8.183350457293155,0,Applying for financing to cover expenses and expenses.,0.9575608968734741,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,3.0,17,14780.339798130071,1,685,3,2761.348231655056,21,1,0,5196.03976929792,48,9.066856988936465,0,Applying for financing to cover the costs of the project.,0.9215720891952515,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35,1.0,9,7514.823173784276,0,741,1,2639.751321672784,13,0,1,43804.43317646186,72,7.1327618983410925,0,I need a car loan to buy a vehicle for me.,0.9991427659988403,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18,3.0,0,3511.2027660656527,0,520,0,1959.060662025122,0,0,1,14522.271415775538,60,18.89483246194996,0,"Applying for financing to cover the costs of the cost of the project, the cost of the project, and the cost of the project.",0.9425216913223267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
45,1.0,2,11891.753811834104,0,745,3,3488.4508143953385,24,1,0,47476.52204517095,60,6.468936200091424,1,I need a car loan to buy a vehicle for the next 3 years.,0.9989798665046692,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
